BFS,9,1,357,0.4032,0
DFS,9,1,357,0.1843,0
LowestCost,9,1,357,0.1755,0
BFS,9,1,270,0.1772,0
DFS,9,1,270,0.1304,0
LowestCost,9,1,270,0.1554,0
BFS,9,1,487,0.1896,0
DFS,9,1,487,0.1273,0
LowestCost,9,1,487,0.1048,0
BFS,9,1,379,0.3135,0
DFS,9,1,379,0.1613,0
LowestCost,9,1,379,0.172,0
BFS,9,1,323,1.0778,0
DFS,9,1,323,0.2785,0
LowestCost,9,1,323,0.3429,0
BFS,9,1,234,0.2508,0
DFS,9,1,234,0.1363,0
LowestCost,9,1,234,0.1509,0
BFS,9,1,396,0.8593,0
DFS,9,1,396,0.5599,0
LowestCost,9,1,396,0.5235,0
BFS,9,1,268,0.3226,0
DFS,9,1,268,0.2241,0
LowestCost,9,1,268,0.2325,0
BFS,9,1,395,0.3128,0
DFS,9,1,395,0.1796,0
LowestCost,9,1,395,0.1849,0
BFS,9,1,259,0.2746,0
DFS,9,1,259,0.1564,0
LowestCost,9,1,259,0.1424,0
BFS,9,1,369,0.3929,0
DFS,9,1,369,0.1704,0
LowestCost,9,1,369,0.1562,0
BFS,9,1,296,0.434,0
DFS,9,1,296,0.279,0
LowestCost,9,1,296,0.2263,0
BFS,9,1,337,0.211,0
DFS,9,1,337,0.1707,0
LowestCost,9,1,337,0.1769,0
BFS,9,1,347,0.5434,0
DFS,9,1,347,0.2462,0
LowestCost,9,1,347,0.1313,0
BFS,9,1,352,0.0674,0
DFS,9,1,352,0.0519,0
LowestCost,9,1,352,0.053,0
BFS,9,1,364,0.2482,0
DFS,9,1,364,0.1386,0
LowestCost,9,1,364,0.1452,0
BFS,9,1,371,0.6122,0
DFS,9,1,371,0.7659,0
LowestCost,9,1,371,0.5764,0
BFS,9,1,502,0.3872,0
DFS,9,1,502,0.4624,0
LowestCost,9,1,502,0.3882,0
BFS,9,1,327,0.1944,0
DFS,9,1,327,0.2211,0
LowestCost,9,1,327,0.1815,0
BFS,9,1,376,0.48,0
DFS,9,1,376,0.3123,0
LowestCost,9,1,376,0.3228,0
BFS,10,1,342,0.489,0
DFS,10,1,342,0.2947,0
LowestCost,10,1,342,0.4065,0
BFS,10,1,520,1.3061,0
DFS,10,1,520,0.4988,0
LowestCost,10,1,520,0.3816,0
BFS,10,1,442,1.1223,0
DFS,10,1,442,0.3966,0
LowestCost,10,1,442,0.3468,0
BFS,10,1,402,1.0413,0
DFS,10,1,402,0.5352,0
LowestCost,10,1,402,0.5435,0
BFS,10,1,400,0.7293,0
DFS,10,1,400,0.5143,0
LowestCost,10,1,400,0.6852,0
BFS,10,1,506,1.1732,0
DFS,10,1,506,0.6629,0
LowestCost,10,1,506,0.685,0
BFS,10,1,358,0.4273,0
DFS,10,1,358,0.3606,0
LowestCost,10,1,358,0.3757,0
BFS,10,1,318,0.3324,0
DFS,10,1,318,0.1714,0
LowestCost,10,1,318,0.1991,0
BFS,10,1,437,0.3866,0
DFS,10,1,437,0.1433,0
LowestCost,10,1,437,0.1446,0
BFS,10,1,494,0.597,0
DFS,10,1,494,0.3708,0
LowestCost,10,1,494,0.3697,0
BFS,10,1,340,7.4312,0
