BFS,9,1,357,0.3712,0
DFS,9,1,357,0.1342,0
LowestCost,9,1,357,0.1382,0
BFS,9,1,270,0.1684,0
DFS,9,1,270,0.1183,0
LowestCost,9,1,270,0.1281,0
BFS,9,1,487,0.1258,0
DFS,9,1,487,0.0944,0
LowestCost,9,1,487,0.1031,0
BFS,9,1,379,0.3439,0
DFS,9,1,379,0.1618,0
LowestCost,9,1,379,0.1734,0
BFS,9,1,323,0.7393,0
DFS,9,1,323,0.2743,0
LowestCost,9,1,323,0.6685,0
BFS,9,1,234,0.1754,0
DFS,9,1,234,0.1338,0
LowestCost,9,1,234,0.1503,0
BFS,9,1,396,1.118,0
DFS,9,1,396,0.5924,0
LowestCost,9,1,396,0.5102,0
BFS,9,1,268,0.4304,0
DFS,9,1,268,0.2205,0
LowestCost,9,1,268,0.2337,0
BFS,9,1,395,0.316,0
DFS,9,1,395,0.2729,0
LowestCost,9,1,395,0.2171,0
BFS,9,1,259,0.2561,0
DFS,9,1,259,0.1329,0
LowestCost,9,1,259,0.1401,0
BFS,9,1,369,0.259,0
DFS,9,1,369,0.3391,0
LowestCost,9,1,369,0.1478,0
BFS,9,1,296,0.5211,0
DFS,9,1,296,0.1759,0
LowestCost,9,1,296,0.2155,0
BFS,9,1,337,0.2127,0
DFS,9,1,337,0.1772,0
LowestCost,9,1,337,0.2336,0
BFS,9,1,347,0.5761,0
DFS,9,1,347,0.2331,0
LowestCost,9,1,347,0.2241,0
BFS,9,1,352,0.0879,0
DFS,9,1,352,0.0487,0
LowestCost,9,1,352,0.0527,0
BFS,9,1,364,0.1636,0
DFS,9,1,364,0.1372,0
LowestCost,9,1,364,0.1591,0
BFS,9,1,371,0.3643,0
DFS,9,1,371,0.3327,0
LowestCost,9,1,371,0.3426,0
BFS,9,1,502,0.4215,0
DFS,9,1,502,0.3596,0
LowestCost,9,1,502,0.4807,0
BFS,9,1,327,0.1878,0
DFS,9,1,327,0.1605,0
LowestCost,9,1,327,0.1801,0
BFS,9,1,376,0.4531,0
DFS,9,1,376,0.3152,0
LowestCost,9,1,376,0.3706,0
BFS,10,1,342,0.3651,0
DFS,10,1,342,0.2553,0
LowestCost,10,1,342,0.268,0
BFS,10,1,520,1.2652,0
DFS,10,1,520,0.3639,0
LowestCost,10,1,520,0.2971,0
BFS,10,1,442,0.9189,0
DFS,10,1,442,0.3842,0
LowestCost,10,1,442,0.3424,0
BFS,10,1,402,0.7581,0
DFS,10,1,402,0.5696,0
LowestCost,10,1,402,0.5065,0
BFS,10,1,400,0.5539,0
DFS,10,1,400,0.5154,0
LowestCost,10,1,400,0.5305,0
BFS,10,1,506,1.3635,0
DFS,10,1,506,0.7662,0
LowestCost,10,1,506,0.688,0
BFS,10,1,358,0.4112,0
DFS,10,1,358,0.3572,0
LowestCost,10,1,358,0.3702,0
BFS,10,1,318,0.3787,0
DFS,10,1,318,0.1709,0
LowestCost,10,1,318,0.1942,0
BFS,10,1,437,0.2744,0
DFS,10,1,437,0.14,0
LowestCost,10,1,437,0.1439,0
BFS,10,1,494,0.456,0
DFS,10,1,494,0.359,0
LowestCost,10,1,494,0.4996,0
BFS,10,1,340,7.284,0
DFS,10,1,340,0.6946,0
LowestCost,10,1,340,1.0215,0
BFS,10,1,465,1.2376,0
DFS,10,1,465,0.5267,0
LowestCost,10,1,465,0.5966,0
BFS,10,1,406,0.7141,0
DFS,10,1,406,0.5026,0
LowestCost,10,1,406,0.4567,0
BFS,10,1,283,3.4231,0
DFS,10,1,283,0.4813,0
LowestCost,10,1,283,0.3368,0
BFS,10,1,346,78.7743,8992
DFS,10,1,346,1.9215,0
LowestCost,10,1,346,2.093,0
BFS,10,1,436,1.1617,0
DFS,10,1,436,0.4424,0
LowestCost,10,1,436,0.323,0
BFS,10,1,427,1.6202,0
DFS,10,1,427,2.3741,0
LowestCost,10,1,427,0.746,0
BFS,10,1,558,0.6468,0
DFS,10,1,558,0.5555,0
LowestCost,10,1,558,0.4835,0
BFS,10,1,435,1.2262,0
DFS,10,1,435,0.7193,0
LowestCost,10,1,435,0.6647,0
BFS,10,1,263,0.8297,0
DFS,10,1,263,0.1152,0
LowestCost,10,1,263,0.091,0
BFS,11,1,434,2.23,0
DFS,11,1,434,0.8162,0
LowestCost,11,1,434,0.9422,0
BFS,11,1,392,1.1554,0
DFS,11,1,392,0.9039,0
LowestCost,11,1,392,0.5252,0
BFS,11,1,476,4.4039,0
DFS,11,1,476,1.4785,0
LowestCost,11,1,476,1.2535,0
BFS,11,1,534,1.7064,0
DFS,11,1,534,1.2227,0
LowestCost,11,1,534,1.5947,0
BFS,11,1,324,1.7049,0
DFS,11,1,324,0.7145,0
LowestCost,11,1,324,0.6905,0
BFS,11,1,254,21.8402,0
DFS,11,1,254,1.5281,0
LowestCost,11,1,254,2.3402,0
BFS,11,1,480,2.2724,0
DFS,11,1,480,1.1918,0
LowestCost,11,1,480,0.6909,0
BFS,11,1,356,2.5998,0
DFS,11,1,356,1.0257,0
LowestCost,11,1,356,1.0952,0
BFS,11,1,552,1.9558,0
DFS,11,1,552,0.5482,0
LowestCost,11,1,552,0.9773,0
BFS,11,1,484,3.9443,0
DFS,11,1,484,1.6836,0
LowestCost,11,1,484,1.1699,0
BFS,11,1,475,0.4994,0
DFS,11,1,475,0.4825,0
LowestCost,11,1,475,0.714,0
BFS,11,1,389,0.8862,0
DFS,11,1,389,0.6523,0
LowestCost,11,1,389,0.6821,0
BFS,11,1,271,2.3767,0
DFS,11,1,271,1.2166,0
LowestCost,11,1,271,1.3212,0
BFS,11,1,374,2.4733,0
DFS,11,1,374,1.0758,0
LowestCost,11,1,374,1.1733,0
BFS,11,1,351,24.1153,0
DFS,11,1,351,3.2355,0
LowestCost,11,1,351,2.0433,0
BFS,11,1,283,0.1491,0
DFS,11,1,283,0.1242,0
LowestCost,11,1,283,0.1257,0
BFS,11,1,268,3.9689,0
DFS,11,1,268,0.849,0
LowestCost,11,1,268,1.1195,0
BFS,11,1,437,0.9719,0
DFS,11,1,437,0.9499,0
LowestCost,11,1,437,1.0005,0
BFS,11,1,300,5.3736,0
DFS,11,1,300,1.5054,0
LowestCost,11,1,300,1.7229,0
BFS,11,1,428,3.9719,0
DFS,11,1,428,3.7918,0
LowestCost,11,1,428,3.0007,0
BFS,12,1,398,3.1757,0
DFS,12,1,398,2.2009,0
LowestCost,12,1,398,1.8573,0
BFS,12,1,492,2.9645,0
DFS,12,1,492,0.9641,0
LowestCost,12,1,492,1.228,0
BFS,12,1,539,6.5483,0
DFS,12,1,539,5.8204,0
LowestCost,12,1,539,5.9898,0
BFS,12,1,207,45.1599,4252
DFS,12,1,207,2.27,0
LowestCost,12,1,207,2.2559,0
BFS,12,1,327,3.779,0
