BFS,9,1,261,2.4411,0
DFS,9,1,261,2.4307,0
LowestCost,9,1,261,2.3874,0
BFS,9,1,247,2.9495,0
DFS,9,1,247,2.1061,0
LowestCost,9,1,247,2.3778,0
BFS,9,1,283,2.792,0
DFS,9,1,283,2.2151,0
LowestCost,9,1,283,2.3234,0
BFS,9,1,328,2.369,0
DFS,9,1,328,2.1422,0
LowestCost,9,1,328,2.1811,0
BFS,9,1,181,2.8396,0
DFS,9,1,181,2.3515,0
LowestCost,9,1,181,2.2687,0
BFS,9,1,232,3.4497,0
DFS,9,1,232,2.3906,0
LowestCost,9,1,232,2.3634,0
BFS,9,1,278,2.3038,0
DFS,9,1,278,2.3959,0
LowestCost,9,1,278,2.5396,0
BFS,9,1,295,2.2374,0
DFS,9,1,295,2.2988,0
LowestCost,9,1,295,2.1298,0
BFS,9,1,313,2.2259,0
DFS,9,1,313,2.0839,0
LowestCost,9,1,313,2.3469,0
BFS,9,1,332,2.5402,0
DFS,9,1,332,2.1725,0
LowestCost,9,1,332,2.3834,0
BFS,9,1,258,2.1211,0
DFS,9,1,258,2.1494,0
LowestCost,9,1,258,2.3123,0
BFS,9,1,309,2.6339,0
DFS,9,1,309,2.3129,0
LowestCost,9,1,309,2.1696,0
BFS,9,1,435,2.7561,0
DFS,9,1,435,2.1056,0
LowestCost,9,1,435,2.4566,0
BFS,9,1,394,2.742,0
DFS,9,1,394,2.5249,0
LowestCost,9,1,394,2.4601,0
BFS,9,1,192,2.3026,0
DFS,9,1,192,2.4228,0
LowestCost,9,1,192,2.5019,0
BFS,9,1,325,2.696,0
DFS,9,1,325,2.158,0
LowestCost,9,1,325,2.5352,0
BFS,9,1,321,2.6891,0
DFS,9,1,321,2.366,0
LowestCost,9,1,321,2.3727,0
BFS,9,1,355,2.6296,0
DFS,9,1,355,2.2277,0
LowestCost,9,1,355,2.4277,0
BFS,9,1,283,2.5076,0
DFS,9,1,283,2.1745,0
LowestCost,9,1,283,2.2955,0
BFS,9,1,327,2.6465,0
DFS,9,1,327,2.1683,0
LowestCost,9,1,327,2.1654,0
BFS,10,1,258,2.2556,0
DFS,10,1,258,2.3285,0
LowestCost,10,1,258,2.646,0
BFS,10,1,293,2.8725,0
DFS,10,1,293,2.5036,0
LowestCost,10,1,293,2.8312,0
BFS,10,1,329,2.9659,0
DFS,10,1,329,2.232,0
LowestCost,10,1,329,2.295,0
BFS,10,1,190,2.808,0
DFS,10,1,190,2.3392,0
LowestCost,10,1,190,2.2532,0
BFS,10,1,325,2.4555,0
DFS,10,1,325,2.5477,0
LowestCost,10,1,325,2.2044,0
BFS,10,1,213,3.0227,0
DFS,10,1,213,2.2906,0
LowestCost,10,1,213,2.3787,0
BFS,10,1,279,2.8062,0
DFS,10,1,279,2.5595,0
LowestCost,10,1,279,2.2509,0
BFS,10,1,419,2.8642,0
DFS,10,1,419,2.2498,0
LowestCost,10,1,419,2.2971,0
BFS,10,1,328,3.0081,0
DFS,10,1,328,2.6635,0
LowestCost,10,1,328,2.2113,0
BFS,10,1,401,3.057,0
DFS,10,1,401,2.4589,0
LowestCost,10,1,401,2.3732,0
BFS,10,1,460,2.6395,0
DFS,10,1,460,2.3306,0
LowestCost,10,1,460,2.3426,0
BFS,10,1,428,3.0693,0
DFS,10,1,428,2.2995,0
LowestCost,10,1,428,2.4511,0
BFS,10,1,432,2.5437,0
DFS,10,1,432,2.2641,0
LowestCost,10,1,432,2.5026,0
BFS,10,1,273,2.3802,0
DFS,10,1,273,2.4866,0
LowestCost,10,1,273,2.2382,0
BFS,10,1,378,2.4731,0
DFS,10,1,378,2.3919,0
LowestCost,10,1,378,2.4335,0
BFS,10,1,391,2.5106,0
DFS,10,1,391,2.4136,0
LowestCost,10,1,391,2.5143,0
BFS,10,1,179,2.7534,0
DFS,10,1,179,2.22,0
LowestCost,10,1,179,2.4508,0
BFS,10,1,332,2.3764,0
DFS,10,1,332,2.667,0
LowestCost,10,1,332,2.2742,0
BFS,10,1,258,2.6389,0
DFS,10,1,258,2.3195,0
LowestCost,10,1,258,2.4122,0
BFS,10,1,322,2.7119,0
DFS,10,1,322,2.3748,0
LowestCost,10,1,322,2.4358,0
BFS,11,1,294,3.0155,0
DFS,11,1,294,2.7428,0
LowestCost,11,1,294,2.6539,0
BFS,11,1,345,3.2798,0
DFS,11,1,345,2.7461,0
LowestCost,11,1,345,2.7485,0
BFS,11,1,282,3.1235,0
DFS,11,1,282,2.719,0
LowestCost,11,1,282,2.9824,0
BFS,11,1,312,4.2984,0
DFS,11,1,312,2.8391,0
LowestCost,11,1,312,2.9246,0
BFS,11,1,298,3.473,0
DFS,11,1,298,2.9554,0
LowestCost,11,1,298,3.0102,0
BFS,11,1,221,4.6244,0
DFS,11,1,221,3.0051,0
LowestCost,11,1,221,4.5075,0
BFS,11,1,434,3.4334,0
DFS,11,1,434,3.6246,0
LowestCost,11,1,434,2.8205,0
BFS,11,1,344,4.6402,0
DFS,11,1,344,3.5303,0
LowestCost,11,1,344,3.1636,0
BFS,11,1,368,3.9307,0
DFS,11,1,368,2.7498,0
LowestCost,11,1,368,2.8959,0
BFS,11,1,420,5.9413,0
DFS,11,1,420,3.5114,0
LowestCost,11,1,420,3.6749,0
BFS,11,1,266,4.7572,0
DFS,11,1,266,4.0718,0
LowestCost,11,1,266,3.186,0
BFS,11,1,425,4.7826,0
DFS,11,1,425,3.0879,0
LowestCost,11,1,425,3.2844,0
BFS,11,1,359,4.6534,0
DFS,11,1,359,2.991,0
LowestCost,11,1,359,3.4599,0
BFS,11,1,287,4.914,0
DFS,11,1,287,3.234,0
LowestCost,11,1,287,3.0654,0
BFS,11,1,301,3.1905,0
DFS,11,1,301,3.3152,0
LowestCost,11,1,301,2.8079,0
BFS,11,1,371,5.8461,0
DFS,11,1,371,4.1409,0
LowestCost,11,1,371,3.3481,0
BFS,11,1,239,3.089,0
DFS,11,1,239,3.3774,0
LowestCost,11,1,239,3.2147,0
BFS,11,1,327,3.6405,0
DFS,11,1,327,3.2687,0
LowestCost,11,1,327,2.9884,0
BFS,11,1,323,4.6132,0
DFS,11,1,323,3.4812,0
LowestCost,11,1,323,3.3336,0
BFS,11,1,274,5.0207,0
DFS,11,1,274,3.0706,0
LowestCost,11,1,274,3.1752,0
BFS,12,1,288,22.4465,0
DFS,12,1,288,3.6064,0
LowestCost,12,1,288,3.7969,0
BFS,12,1,323,5.7845,0
DFS,12,1,323,4.9831,0
LowestCost,12,1,323,4.0034,0
BFS,12,1,281,7.2498,0
DFS,12,1,281,5.1124,0
LowestCost,12,1,281,3.8187,0
BFS,12,1,314,12.3897,0
DFS,12,1,314,3.4625,0
LowestCost,12,1,314,5.2714,0
BFS,12,1,344,4.6175,0
DFS,12,1,344,4.442,0
LowestCost,12,1,344,4.4288,0
BFS,12,1,339,9.2477,0
DFS,12,1,339,4.521,0
LowestCost,12,1,339,3.844,0
BFS,12,1,298,16.6481,0
DFS,12,1,298,3.2008,0
LowestCost,12,1,298,3.0539,0
BFS,12,1,449,9.6213,0
DFS,12,1,449,3.7288,0
LowestCost,12,1,449,3.787,0
BFS,12,1,310,24.4002,0
DFS,12,1,310,3.9978,0
LowestCost,12,1,310,3.5967,0
BFS,12,1,327,6.7011,0
DFS,12,1,327,3.4705,0
LowestCost,12,1,327,3.5087,0
BFS,12,1,318,20.1179,0
DFS,12,1,318,3.8538,0
LowestCost,12,1,318,3.2043,0
BFS,12,1,275,6.1391,0
DFS,12,1,275,3.4659,0
LowestCost,12,1,275,3.0633,0
BFS,12,1,410,19.3624,0
DFS,12,1,410,4.1209,0
LowestCost,12,1,410,3.5979,0
BFS,12,1,377,14.9269,0
DFS,12,1,377,4.0182,0
LowestCost,12,1,377,3.6138,0
BFS,12,1,367,13.8711,0
DFS,12,1,367,4.0186,0
LowestCost,12,1,367,3.1921,0
BFS,12,1,344,17.8241,0
DFS,12,1,344,3.6758,0
LowestCost,12,1,344,3.1722,0
BFS,12,1,395,22.5604,0
DFS,12,1,395,4.0707,0
LowestCost,12,1,395,3.296,0
BFS,12,1,405,14.4133,0
DFS,12,1,405,5.8669,0
LowestCost,12,1,405,3.5237,0
BFS,12,1,279,16.5349,0
DFS,12,1,279,3.3613,0
LowestCost,12,1,279,3.2588,0
BFS,12,1,373,6.2603,0
DFS,12,1,373,3.412,0
LowestCost,12,1,373,3.3826,0
BFS,13,1,360,110.464,6096
DFS,13,1,360,4.4913,0
LowestCost,13,1,360,3.9414,0
BFS,13,1,416,50.0963,3300
DFS,13,1,416,4.9861,0
LowestCost,13,1,416,3.6414,0
BFS,13,1,295,15.7722,0
DFS,13,1,295,4.2696,0
LowestCost,13,1,295,4.0133,0
BFS,13,1,290,101.64,6352
DFS,13,1,290,4.7835,0
LowestCost,13,1,290,3.2073,0
