BFS,9,1,169,0.1351,0
DFS,9,1,169,0.0596,0
LowestCost,9,1,169,0.0593,0
BFS,9,1,169,0.1371,0
DFS,9,1,169,0.06,0
LowestCost,9,1,169,0.0593,0
BFS,9,1,261,0.4456,0
DFS,9,1,261,0.1572,0
LowestCost,9,1,261,0.0762,0
BFS,9,1,261,0.4393,0
DFS,9,1,261,0.157,0
LowestCost,9,1,261,0.0758,0
BFS,9,1,395,4.2871,0
DFS,9,1,395,0.2022,0
LowestCost,9,1,395,0.1414,0
BFS,9,1,395,4.234,0
DFS,9,1,395,0.2045,0
LowestCost,9,1,395,0.1474,0
BFS,9,1,338,1.4744,0
DFS,9,1,338,0.255,0
LowestCost,9,1,338,0.0687,0
BFS,9,1,338,1.4681,0
DFS,9,1,338,0.2485,0
LowestCost,9,1,338,0.059,0
BFS,9,1,326,1.6416,0
DFS,9,1,326,0.2909,0
LowestCost,9,1,326,0.1734,0
BFS,9,1,326,1.6195,0
DFS,9,1,326,0.1521,0
LowestCost,9,1,326,0.1135,0
BFS,9,1,242,1.1931,0
DFS,9,1,242,0.1405,0
LowestCost,9,1,242,0.0488,0
BFS,9,1,242,1.2717,0
DFS,9,1,242,0.1424,0
LowestCost,9,1,242,0.0503,0
BFS,9,1,307,0.79,0
DFS,9,1,307,0.1003,0
LowestCost,9,1,307,0.0782,0
BFS,9,1,307,0.8949,0
DFS,9,1,307,0.1006,0
LowestCost,9,1,307,0.0771,0
BFS,9,1,337,0.5449,0
DFS,9,1,337,0.094,0
LowestCost,9,1,337,0.0797,0
BFS,9,1,337,0.5436,0
DFS,9,1,337,0.0884,0
LowestCost,9,1,337,0.0773,0
BFS,9,1,215,5.118,0
DFS,9,1,215,0.1224,0
LowestCost,9,1,215,0.0909,0
BFS,9,1,215,5.1535,0
DFS,9,1,215,0.1216,0
LowestCost,9,1,215,0.238,0
BFS,9,1,228,2.3912,0
DFS,9,1,228,0.1915,0
LowestCost,9,1,228,0.0534,0
BFS,9,1,228,2.398,0
DFS,9,1,228,0.1878,0
LowestCost,9,1,228,0.0543,0
BFS,9,1,268,13.5231,0
DFS,9,1,268,0.3287,0
LowestCost,9,1,268,0.321,0
BFS,9,1,268,13.0222,0
DFS,9,1,268,0.1505,0
LowestCost,9,1,268,0.1471,0
BFS,9,1,401,0.1502,0
DFS,9,1,401,0.0912,0
LowestCost,9,1,401,0.0814,0
BFS,9,1,401,1.2046,0
DFS,9,1,401,0.0621,0
LowestCost,9,1,401,0.0565,0
BFS,9,1,356,0.6625,0
DFS,9,1,356,0.3297,0
LowestCost,9,1,356,0.1028,0
BFS,9,1,356,0.476,0
DFS,9,1,356,0.1423,0
LowestCost,9,1,356,0.1028,0
BFS,9,1,378,6.7949,0
DFS,9,1,378,0.1848,0
LowestCost,9,1,378,0.1073,0
BFS,9,1,378,6.8589,0
DFS,9,1,378,0.1852,0
LowestCost,9,1,378,0.107,0
BFS,9,1,292,2.5462,0
DFS,9,1,292,0.1637,0
LowestCost,9,1,292,0.2218,0
BFS,9,1,292,2.9395,0
DFS,9,1,292,0.1618,0
LowestCost,9,1,292,0.0784,0
BFS,9,1,305,2.1326,0
DFS,9,1,305,0.1827,0
LowestCost,9,1,305,0.2148,0
BFS,9,1,305,1.7132,0
DFS,9,1,305,0.1825,0
LowestCost,9,1,305,0.2362,0
BFS,9,1,239,1.5551,0
DFS,9,1,239,0.3888,0
LowestCost,9,1,239,0.0499,0
BFS,9,1,239,1.3691,0
DFS,9,1,239,0.3405,0
LowestCost,9,1,239,0.0494,0
BFS,9,1,310,0.1193,0
DFS,9,1,310,0.0705,0
LowestCost,9,1,310,0.0649,0
BFS,9,1,310,0.0812,0
DFS,9,1,310,0.0717,0
LowestCost,9,1,310,0.0662,0
BFS,9,1,400,3.2985,0
DFS,9,1,400,0.1331,0
LowestCost,9,1,400,0.0887,0
BFS,9,1,400,2.9459,0
DFS,9,1,400,0.1373,0
LowestCost,9,1,400,0.0939,0
BFS,9,1,281,0.7651,0
DFS,9,1,281,0.1278,0
LowestCost,9,1,281,0.1383,0
BFS,9,1,281,0.7693,0
DFS,9,1,281,0.1274,0
LowestCost,9,1,281,0.048,0
BFS,10,1,344,28.0996,0
DFS,10,1,344,0.2172,0
LowestCost,10,1,344,0.1464,0
BFS,10,1,344,27.9466,0
DFS,10,1,344,0.2289,0
LowestCost,10,1,344,0.1563,0
BFS,10,1,395,4.6557,0
DFS,10,1,395,0.5827,0
LowestCost,10,1,395,0.4736,0
BFS,10,1,395,4.9417,0
DFS,10,1,395,0.5698,0
LowestCost,10,1,395,0.4316,0
BFS,10,1,402,10.0784,0
DFS,10,1,402,0.5366,0
LowestCost,10,1,402,0.1784,0
BFS,10,1,402,9.6503,0
DFS,10,1,402,0.5728,0
LowestCost,10,1,402,0.1851,0
BFS,10,1,240,34.6501,428
DFS,10,1,240,0.233,0
LowestCost,10,1,240,0.2146,0
BFS,10,1,240,34.572,0
DFS,10,1,240,0.1587,0
LowestCost,10,1,240,0.165,0
BFS,10,1,419,5.3941,0
DFS,10,1,419,0.3966,0
LowestCost,10,1,419,0.41,0
BFS,10,1,419,5.2921,0
