BFS,9,1,169,0.0784,0
DFS,9,1,169,0.0618,0
LowestCost,9,1,169,0.045,0
BFS,9,1,169,0.1651,0
DFS,9,1,169,0.0415,0
LowestCost,9,1,169,0.0426,0
BFS,9,1,261,0.2203,0
DFS,9,1,261,0.1584,0
LowestCost,9,1,261,0.0644,0
BFS,9,1,261,0.7144,0
DFS,9,1,261,0.1821,0
LowestCost,9,1,261,0.0751,0
BFS,9,1,395,0.1668,0
DFS,9,1,395,0.0827,0
LowestCost,9,1,395,0.0702,0
BFS,9,1,395,0.1685,0
DFS,9,1,395,0.0829,0
LowestCost,9,1,395,0.0727,0
BFS,9,1,338,0.1816,0
DFS,9,1,338,0.0692,0
LowestCost,9,1,338,0.0551,0
BFS,9,1,338,0.2089,0
DFS,9,1,338,0.0694,0
LowestCost,9,1,338,0.0546,0
BFS,9,1,326,1.6712,0
DFS,9,1,326,0.1581,0
LowestCost,9,1,326,0.1026,0
BFS,9,1,326,1.6484,0
DFS,9,1,326,0.1561,0
LowestCost,9,1,326,0.1051,0
BFS,9,1,242,0.0408,0
DFS,9,1,242,0.0173,0
LowestCost,9,1,242,0.0183,0
BFS,9,1,242,0.0435,0
DFS,9,1,242,0.0176,0
LowestCost,9,1,242,0.0191,0
BFS,9,1,307,0.1514,0
DFS,9,1,307,0.0962,0
LowestCost,9,1,307,0.072,0
BFS,9,1,307,0.117,0
DFS,9,1,307,0.0515,0
LowestCost,9,1,307,0.0647,0
BFS,9,1,337,0.117,0
DFS,9,1,337,0.0764,0
LowestCost,9,1,337,0.0595,0
BFS,9,1,337,0.1146,0
DFS,9,1,337,0.05,0
LowestCost,9,1,337,0.0594,0
BFS,9,1,215,0.1007,0
DFS,9,1,215,0.0479,0
LowestCost,9,1,215,0.0514,0
BFS,9,1,215,0.073,0
DFS,9,1,215,0.047,0
LowestCost,9,1,215,0.0555,0
BFS,9,1,228,0.048,0
DFS,9,1,228,0.0327,0
LowestCost,9,1,228,0.0395,0
BFS,9,1,228,0.0453,0
DFS,9,1,228,0.0312,0
LowestCost,9,1,228,0.0321,0
BFS,9,1,268,0.3419,0
DFS,9,1,268,0.154,0
LowestCost,9,1,268,0.0969,0
BFS,9,1,268,0.2689,0
DFS,9,1,268,0.1033,0
LowestCost,9,1,268,0.0893,0
BFS,9,1,401,0.1107,0
DFS,9,1,401,0.0669,0
LowestCost,9,1,401,0.0578,0
BFS,9,1,401,0.1693,0
DFS,9,1,401,0.0709,0
LowestCost,9,1,401,0.064,0
BFS,9,1,356,0.0955,0
DFS,9,1,356,0.142,0
LowestCost,9,1,356,0.0711,0
BFS,9,1,356,0.1232,0
DFS,9,1,356,0.163,0
LowestCost,9,1,356,0.1052,0
BFS,9,1,378,0.4066,0
DFS,9,1,378,0.0959,0
LowestCost,9,1,378,0.0763,0
BFS,9,1,378,0.4094,0
DFS,9,1,378,0.0975,0
LowestCost,9,1,378,0.0776,0
BFS,9,1,292,0.4132,0
DFS,9,1,292,0.096,0
LowestCost,9,1,292,0.0597,0
BFS,9,1,292,0.3783,0
DFS,9,1,292,0.0969,0
LowestCost,9,1,292,0.1077,0
BFS,9,1,305,0.1156,0
DFS,9,1,305,0.0864,0
LowestCost,9,1,305,0.0767,0
BFS,9,1,305,0.173,0
DFS,9,1,305,0.1074,0
LowestCost,9,1,305,0.0784,0
BFS,9,1,239,0.0793,0
DFS,9,1,239,0.0437,0
LowestCost,9,1,239,0.0336,0
BFS,9,1,239,0.0787,0
DFS,9,1,239,0.0649,0
LowestCost,9,1,239,0.0507,0
BFS,9,1,310,0.0916,0
DFS,9,1,310,0.2372,0
LowestCost,9,1,310,0.0712,0
BFS,9,1,310,0.1368,0
DFS,9,1,310,0.1117,0
LowestCost,9,1,310,0.1033,0
BFS,9,1,400,0.74,0
DFS,9,1,400,0.1074,0
LowestCost,9,1,400,0.0695,0
BFS,9,1,400,0.5788,0
DFS,9,1,400,0.2744,0
LowestCost,9,1,400,0.0727,0
BFS,9,1,281,0.123,0
DFS,9,1,281,0.2481,0
LowestCost,9,1,281,0.0399,0
BFS,9,1,281,0.1417,0
DFS,9,1,281,0.0678,0
LowestCost,9,1,281,0.0763,0
BFS,10,1,344,0.1848,0
DFS,10,1,344,0.1115,0
LowestCost,10,1,344,0.087,0
BFS,10,1,344,0.1236,0
DFS,10,1,344,0.0985,0
LowestCost,10,1,344,0.087,0
BFS,10,1,395,0.238,0
DFS,10,1,395,0.1936,0
LowestCost,10,1,395,0.2167,0
BFS,10,1,395,0.2369,0
DFS,10,1,395,0.1928,0
LowestCost,10,1,395,0.2101,0
BFS,10,1,402,0.3876,0
DFS,10,1,402,0.2156,0
LowestCost,10,1,402,0.1074,0
BFS,10,1,402,0.3953,0
DFS,10,1,402,0.2234,0
LowestCost,10,1,402,0.1546,0
BFS,10,1,240,0.8629,0
DFS,10,1,240,0.1148,0
LowestCost,10,1,240,0.1058,0
BFS,10,1,240,1.1206,0
DFS,10,1,240,0.1133,0
LowestCost,10,1,240,0.1091,0
BFS,10,1,419,0.1779,0
DFS,10,1,419,0.1506,0
LowestCost,10,1,419,0.1539,0
BFS,10,1,419,0.1734,0
DFS,10,1,419,0.1766,0
LowestCost,10,1,419,0.1603,0
BFS,10,1,219,0.0759,0
DFS,10,1,219,0.0402,0
LowestCost,10,1,219,0.042,0
BFS,10,1,219,0.0541,0
DFS,10,1,219,0.0416,0
LowestCost,10,1,219,0.0424,0
BFS,10,1,336,0.5341,0
DFS,10,1,336,0.2424,0
LowestCost,10,1,336,0.2065,0
BFS,10,1,336,0.5338,0
DFS,10,1,336,0.2609,0
LowestCost,10,1,336,0.2063,0
BFS,10,1,271,0.4997,0
DFS,10,1,271,0.1826,0
LowestCost,10,1,271,0.1363,0
BFS,10,1,271,0.593,0
DFS,10,1,271,0.1829,0
LowestCost,10,1,271,0.1364,0
BFS,10,1,342,0.0741,0
DFS,10,1,342,0.0406,0
LowestCost,10,1,342,0.0411,0
BFS,10,1,342,0.0744,0
DFS,10,1,342,0.0399,0
LowestCost,10,1,342,0.0408,0
BFS,10,1,314,3.5695,0
DFS,10,1,314,0.4906,0
LowestCost,10,1,314,0.0675,0
BFS,10,1,314,3.5414,0
DFS,10,1,314,0.3024,0
LowestCost,10,1,314,0.0643,0
BFS,10,1,365,0.5355,0
DFS,10,1,365,0.1815,0
LowestCost,10,1,365,0.1311,0
BFS,10,1,365,0.4562,0
DFS,10,1,365,0.1813,0
LowestCost,10,1,365,0.1298,0
BFS,10,1,293,2.0941,0
DFS,10,1,293,0.2823,0
LowestCost,10,1,293,0.0881,0
BFS,10,1,293,1.7642,0
DFS,10,1,293,0.28,0
LowestCost,10,1,293,0.0863,0
BFS,10,1,299,0.2037,0
DFS,10,1,299,0.1451,0
LowestCost,10,1,299,0.1115,0
BFS,10,1,299,0.1919,0
DFS,10,1,299,0.1374,0
LowestCost,10,1,299,0.1349,0
BFS,10,1,337,0.1354,0
DFS,10,1,337,0.0815,0
LowestCost,10,1,337,0.0511,0
BFS,10,1,337,0.1997,0
DFS,10,1,337,0.081,0
LowestCost,10,1,337,0.0502,0
BFS,10,1,413,0.3434,0
DFS,10,1,413,0.1013,0
LowestCost,10,1,413,0.0597,0
BFS,10,1,413,0.2863,0
DFS,10,1,413,0.0993,0
LowestCost,10,1,413,0.0546,0
BFS,10,1,388,0.6248,0
DFS,10,1,388,0.2666,0
LowestCost,10,1,388,0.458,0
BFS,10,1,388,0.4389,0
DFS,10,1,388,0.263,0
LowestCost,10,1,388,0.6917,0
BFS,10,1,262,0.5139,0
DFS,10,1,262,0.2028,0
LowestCost,10,1,262,0.1846,0
BFS,10,1,262,0.3513,0
DFS,10,1,262,0.1987,0
LowestCost,10,1,262,0.1773,0
BFS,10,1,346,0.3791,0
DFS,10,1,346,0.1511,0
LowestCost,10,1,346,0.1201,0
BFS,10,1,346,0.2056,0
DFS,10,1,346,0.1501,0
LowestCost,10,1,346,0.1371,0
BFS,10,1,338,0.1037,0
DFS,10,1,338,0.0886,0
LowestCost,10,1,338,0.0902,0
BFS,10,1,338,0.119,0
DFS,10,1,338,0.0884,0
LowestCost,10,1,338,0.0884,0
BFS,10,1,222,0.3643,0
DFS,10,1,222,0.1173,0
LowestCost,10,1,222,0.1169,0
BFS,10,1,222,0.3663,0
DFS,10,1,222,0.1173,0
LowestCost,10,1,222,0.1128,0
BFS,11,1,348,2.0917,0
DFS,11,1,348,0.5493,0
LowestCost,11,1,348,0.3793,0
BFS,11,1,348,2.5672,0
DFS,11,1,348,0.5671,0
LowestCost,11,1,348,0.5411,0
BFS,11,1,301,1.7938,0
DFS,11,1,301,0.5758,0
LowestCost,11,1,301,0.258,0
BFS,11,1,301,1.7969,0
DFS,11,1,301,0.436,0
LowestCost,11,1,301,0.2063,0
BFS,11,1,309,0.4218,0
DFS,11,1,309,0.1977,0
LowestCost,11,1,309,0.1325,0
BFS,11,1,309,0.3671,0
DFS,11,1,309,0.1964,0
LowestCost,11,1,309,0.1308,0
BFS,11,1,321,0.4987,0
DFS,11,1,321,0.3566,0
LowestCost,11,1,321,0.2999,0
BFS,11,1,321,0.4746,0
DFS,11,1,321,0.4004,0
LowestCost,11,1,321,0.2978,0
BFS,11,1,326,0.7219,0
DFS,11,1,326,0.3293,0
LowestCost,11,1,326,0.2965,0
BFS,11,1,326,1.263,0
DFS,11,1,326,0.3447,0
LowestCost,11,1,326,0.3543,0
